Code Domaine,Domaine,Code zone (M49),Zone,Code année,Année,Code Produit,Produit,Code Mois,Mois,Code Élément,Élément,Unité,Valeur,Symbole,Description du Symbole,Note
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","86.26936","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","86.12142","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","86.021762","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2008","2008","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","88.723676","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","87.653731","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","87.186242","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","87.737682","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","88.266626","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","88.222911","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","88.971731","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","89.661315","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","89.676742","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","89.361729","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","89.056931","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","89.01582","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2009","2009","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","89.23044","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","89.379197","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","89.18191","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","89.5031","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","89.988061","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","88.464413","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","89.718567","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","91.11429","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","90.99506","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","89.064925","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","89.540058","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","89.894268","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2010","2010","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","92.583513","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","93.574261","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","92.226584","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","92.753393","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","93.549162","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","93.3182","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","94.122781","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","93.699648","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","93.348442","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","92.927113","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","91.875693","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","92.557928","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2011","2011","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","93.93971","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","94.867205","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","94.932267","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","94.64502","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","95.377585","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","96.292709","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","95.88865","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","95.979164","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","95.575293","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","95.331905","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","95.390606","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","95.851853","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2012","2012","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","96.570791","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","98.145886","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","97.847884","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","98.017122","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","97.716187","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","98.136405","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","97.977503","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","97.379037","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","96.866066","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","96.78057","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","96.147549","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","96.439477","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2013","2013","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","96.181221","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","96.145273","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","97.259266","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","97.427205","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","98.305694","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","98.498699","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","98.396575","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","98.356662","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","97.199271","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","96.201782","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","97.185578","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","96.944728","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2014","2014","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","97.942896","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","98.836141","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","97.489424","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","98.209186","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","98.764777","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","100.781508","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","101.311056","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","101.737638","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","100.859986","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","100.8786","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","99.805119","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","100.205299","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2015","2015","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","101.225917","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","101.252379","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","101.465226","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","101.837389","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","102.425966","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","103.420468","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","104.155171","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","102.925513","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","100.345775","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","99.178964","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","98.477666","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","99.773494","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2016","2016","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","100.273366","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","99.521206","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","99.368258","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","100.07684","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","100.696112","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","101.952647","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","102.516437","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","101.268917","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","100.863322","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","99.576298","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","98.833611","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","99.198551","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2017","2017","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","99.723998","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","99.919291","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","99.916811","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","99.831036","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","102.176206","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","103.737176","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","102.773564","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","102.116566","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","101.405093","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","100.19931","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","100.00029","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","100.979872","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2018","2018","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","101.707413","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","102.456518","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","102.013964","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","101.825785","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","101.855268","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7005","Mai","6125","Valeur","","103.237379","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7006","Juin","6125","Valeur","","104.069127","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7007","Juillet","6125","Valeur","","102.777014","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7008","Août","6125","Valeur","","101.140419","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7009","Septembre","6125","Valeur","","100.552963","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7010","Octobre","6125","Valeur","","100.357144","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7011","Novembre","6125","Valeur","","101.336238","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2019","2019","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7012","Décembre","6125","Valeur","","101.336238","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7001","Janvier","6125","Valeur","","103.195816","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7002","Février","6125","Valeur","","103.0983","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7003","Mars","6125","Valeur","","103.0983","X","Chiffre de source externe","base year is 2015"
"CP","Indices de Prix à la Consommation","768","Togo","2020","2020","23012","Prix à la Consommation, Indices généraux (2015 = 100)","7004","Avril","6125","Valeur","","103.660024","X","Chiffre de source externe","base year is 2015"
